ONS ID,ONS region ID,Constituency name,County name,Region name,Country name,Constituency type,Declaration time,mpFirstName,mpSurname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,ratio800,ratio1000,ratio1200,ratio1500,ratio2000,overlap_800m,overlap_1000m,overlap_1200m,overlap_1500m,overlap_2000m
E14001099,E12000005,Birmingham Selly Oak,,West Midlands,England,Borough,,Al,Carns,Male,Lab hold,Lab,Con,75678,38423,144,11537,5834,17371,2324,5732,4320,0,0,0,0,0,0,0,2842,0,0.26196595687747526,0.3826558382343711,0.49029463430530645,0.6319887961451222,0.803266984925725,5676196.301569616,8291266.848752581,10623550.567774177,13693735.285574522,17404937.43292344
E14001100,E12000005,Birmingham Yardley,,West Midlands,England,Borough,,Jess,Phillips,Female,Lab hold,Lab,WPB,73203,36144,128,693,3634,11275,3634,5061,1958,0,0,0,0,0,0,0,10582,0,0.3302406687168222,0.45283268855434,0.5665899481584813,0.7139571510780216,0.9358648862120785,6548458.373332299,8979378.653163416,11235111.364935655,14157307.464109996,18557593.99420991
E14001101,E12000001,Bishop Auckland,,North East,England,County,,Sam,Rushworth,Male,Lab gain from Con,Lab,Con,70745,40427,133,6672,10364,17036,1373,9466,1857,0,0,0,0,0,0,0,331,0,0.007514728225989931,0.011665623231249644,0.016527187294134892,0.02518535988677618,0.042915257399975475,10036569.904763527,15580449.421728339,22073488.969702985,33637227.78503515,57317040.34034234
E14001102,E12000002,Blackburn,,North West,England,Borough,,Adnan,Hussain,Male,Ind gain from Lab,Ind,Lab,73263,38887,163,132,3474,10386,689,4844,1416,0,0,0,0,0,0,0,18078,10518,0.20104091199862364,0.2968498134893783,0.39342530259968356,0.5340204758629077,0.7693602238616158,7958508.448791976,11751248.664718121,15574335.410543488,21140007.905515067,30456287.63268381
E14001103,E12000002,Blackley and Middleton South,,North West,England,Borough,,Graham,Stringer,Male,Lab hold,Lab,RUK,72303,31340,149,10250,3073,16864,1592,6614,3197,0,0,0,0,0,0,0,0,0,0.11195388251536009,0.15131368743183257,0.19038842106694145,0.25323415472329697,0.3801591678706849,3211136.0099533144,4340080.215123524,5460847.815459467,7263431.110310097,10903979.085280558
E14001104,E12000002,Blackpool North and Fleetwood,,North West,England,Borough,,Lorraine,Beavers,Female,Lab gain from Con,Lab,Con,73339,41810,128,4647,12097,16744,1318,9913,1269,0,0,0,0,0,0,0,469,0,0.0345403080534216,0.05369543361854484,0.0781342917170954,0.12240251772620046,0.21511628911999128,1183182.0447143335,1839342.9740797912,2676498.7415038776,4192911.6838644366,7368832.102443795
E14001105,E12000002,Blackpool South,,North West,England,Borough,,Chris,Webb,Male,Lab gain from Con,Lab,RUK,77460,35180,129,6848,5504,16916,1041,10068,1207,0,0,0,0,0,0,0,444,0,0.24554196880773901,0.32980994249857737,0.41034845494114786,0.5314345031139455,0.671553307999047,6429918.086827765,8636612.815252416,10745645.500602316,13916481.732751278,17585721.831338484
W07000084,W92000004,Blaenau Gwent and Rhymney,,Wales,Wales,County,,Nick,Smith,Male,Lab hold,Lab,PC,70153,29922,516,12183,3776,16027,1268,0,1719,0,3844,0,0,0,0,0,3288,0,0.09168771992261836,0.1339900379078936,0.17625951063563583,0.24406671052011336,0.36863809779261014,15286334.99295194,22339050.495606426,29386289.980207425,40691223.43523248,61459980.23266682
E14001106,E12000001,Blaydon and Consett,,North East,England,County,,Liz,Twist,Female,Lab hold,Lab,RUK,70487,42216,120,11153,6052,21160,2273,10007,2589,0,0,0,0,0,0,0,135,0,0.01823247594708918,0.028740742618791247,0.04265722821765869,0.06953941516758319,0.12110765850775605,2062267.2696902577,3250852.65332752,4824940.168536448,7865572.414283335,13698433.551985234
E14001107,E12000001,Blyth and Ashington,,North East,England,County,,Ian,Lavery,Male,Lab hold,Lab,RUK,76595,40401,126,9173,6121,20030,1433,10857,1960,0,0,0,0,0,0,0,0,0,0.00748390929381564,0.012432888377822185,0.0175437842043876,0.027884364835512217,0.05144416624288814,641120.0473890025,1065081.5867795707,1502913.9609954886,2388754.9411547184,4407039.824331234
E14001108,E12000008,Bognor Regis and Littlehampton,,South East,England,Borough,,Alison,Griffiths,Female,Con hold,Con,Lab,76854,47827,186,1765,15678,13913,5081,10262,2185,0,0,0,0,0,0,0,708,0,0.11690189416336091,0.1774027016751293,0.2490916283762522,0.3747440202868426,0.5869057470538598,5390654.576929751,8180506.334725115,11486271.768230895,17280434.868860003,27063771.500238493
E14001109,E12000004,Bolsover,,East Midlands,England,County,,Natalie,Fleet,Female,Lab gain from Con,Lab,Con,77207,42434,111,6323,10874,17197,1478,9131,3754,0,0,0,0,0,0,0,0,0,0.03280582394102542,0.050271877051888916,0.07024022787320772,0.10363893166663499,0.16659272605238665,7489571.173943363,11477071.934078155,16035847.381126503,23660773.05371447,38033127.3213435
E14001110,E12000002,Bolton North East,,North West,England,Borough,,Kirith,Entwistle,Female,Lab gain from Con,Lab,Con,80011,43359,148,6653,9513,16166,1507,9428,4683,0,0,0,0,0,0,0,2062,0,0.11697665776883015,0.19728354398220596,0.2883987072912424,0.4256512191298365,0.6396561750611518,4807782.5590564,8108424.364636142,11853290.232563922,17494417.660809763,26290098.04955456
E14001111,E12000002,Bolton South and Walkden,,North West,England,Borough,,Yasmin,Qureshi,Female,Lab hold,Lab,RUK,79622,36930,138,6743,4170,15093,1384,8350,2827,0,0,0,0,0,0,0,5106,0,0.2551181968245317,0.35227391527327784,0.45520016922745743,0.6101699919078482,0.8014883574990042,8557716.70997367,11816720.283953082,15269291.422829911,20467618.541791864,26885225.73141297
E14001112,E12000002,Bolton West,,North West,England,County,,Phil,Brickell,Male,Lab gain from Con,Lab,Con,74933,44598,180,4945,12418,17363,1966,8517,4132,0,0,0,0,0,0,0,202,0,0.13945889791319244,0.21780999366380477,0.30819962655727884,0.4437719568154213,0.6278284992379428,10800457.618456526,16868393.775107216,23868659.90241798,34368120.525575146,48622462.95607014
E14001113,E12000002,Bootle,,North West,England,Borough,,Peter,Dowd,Male,Lab hold,Lab,RUK,73037,38880,139,21983,1674,26729,1301,4746,3904,0,0,0,0,0,0,0,526,0,0.36251102189910905,0.5176517728019635,0.6393215713429843,0.785626891862013,0.9291343679362247,9368511.543441374,13377873.54318786,16522232.868176818,20303257.44770224,24011976.258865908
E14001114,E12000004,Boston and Skegness,,East Midlands,England,County,,Richard,Tice,Male,RUK gain from Con,RUK,Con,75811,40455,128,2010,13510,7629,1375,15520,1506,0,0,0,0,0,0,0,915,0,0.017168046912494118,0.02683178502194033,0.038620291299283266,0.05912711463716195,0.09743611311106275,14016911.067071946,21906903.350178014,31531669.926443737,48274536.51227614,79552050.33864374
E14001115,E12000009,Bournemouth East,,South West,England,Borough,,Tom,Hayes,Male,Lab gain from Con,Lab,Con,72354,44910,143,5479,12837,18316,3082,6268,2790,0,0,0,0,0,0,0,1617,0,0.13548649300719023,0.21552827911475833,0.3162010165571363,0.45340803347419,0.6124744847692133,3469984.132903957,5519957.688185323,8098316.562102877,11612365.53523553,15686262.864925645
E14001116,E12000009,Bournemouth West,,South West,England,Borough,,Jessica,Toale,Female,Lab gain from Con,Lab,Con,70259,39418,137,3224,11141,14365,4311,6647,2614,0,0,0,0,0,0,0,340,0,0.07221118197617912,0.11388519438842896,0.16774550246232633,0.2634986786803663,0.4477378485908046,1911786.9383140444,3015104.048164962,4441052.642985288,6976112.540718567,11853834.0918876
E14001117,E12000008,Bracknell,,South East,England,Borough,,Peter,Swallow,Male,Lab gain from Con,Lab,Con,71660,43837,155,784,13999,14783,4768,7445,2166,0,0,0,0,0,0,0,676,0,0.15673754218462607,0.23145116287164272,0.30747708246437433,0.41414819075927983,0.5525014489102418,7357793.1157745905,10865104.486639295,14434019.629770214,19441524.119918372,25936296.43916929
E14001118,E12000003,Bradford East,,Yorkshire and The Humber,England,Borough,,Imran,Hussain,Male,Lab hold,Lab,Ind,75164,37216,148,6189,3450,14098,1910,4952,2571,0,0,0,0,0,0,0,10235,0,0.06480617960685404,0.11128559761565229,0.1679181964142103,0.27616161386895804,0.5035701842982873,1787844.6502323041,3070098.5855368366,4632454.049243972,7618626.293825188,13892274.864463234
E14001119,E12000003,Bradford South,,Yorkshire and The Humber,England,Borough,,Judith,Cummins,Female,Lab hold,Lab,RUK,70999,33042,91,4392,4853,11833,954,7441,3366,0,0,0,0,0,0,0,4595,0,0.0,0.0,0.0006131167758521008,0.0029600141664902382,0.010184107078050944,0.0,0.0,27055.614744834547,130619.49384195442,449404.23827247473
E14001120,E12000003,Bradford West,,Yorkshire and The Humber,England,Borough,,Naz,Shah,Female,Lab hold,Lab,Ind,77897,37081,219,707,3055,11724,756,2958,3690,0,0,0,0,0,0,0,14898,0,0.0808212023197783,0.11063750669934123,0.14456625845919974,0.2005313819155471,0.2837064064925478,2848506.335037468,3899368.3548394945,5095171.702895103,7067636.899290077,9999102.623928329
E14001121,E12000006,Braintree,,East of England,England,County,,James,Cleverly,Male,Con hold,Con,Lab,77673,49028,167,3670,17414,13744,2879,11346,2878,0,0,0,0,0,0,0,767,0,0.014582469821689502,0.021800608539514637,0.030191013314794988,0.04384719853509885,0.0709187993371264,7534931.660802247,11264627.838613492,15600047.514515936,22656357.154821135,36644567.96451536
W07000085,W92000004,"Brecon, Radnor and Cwm Tawe",,Wales,Wales,County,,David,Chadwick,Male,LD gain from Con,LD,Con,73114,46548,120,1472,12264,9904,13736,6567,1188,0,2280,0,0,0,0,0,609,0,0.008373694684005359,0.013012769141761896,0.01862654810594858,0.028600034057170626,0.049127888275781975,25943648.060352657,40316576.57035635,57709365.683346316,88609538.09441039,152209591.0434555
E14001122,E12000007,Brent East,,London,England,Borough,,Dawn,Butler,Female,Lab hold,Lab,Con,77547,37802,243,13047,6323,19370,2635,2024,3729,0,0,0,0,0,0,0,3721,0,0.5531149081320094,0.7318715521951765,0.85483960910286,0.9743318731181454,0.9999999999999998,10089090.158347955,13349699.9734907,15592698.298971351,17772296.43879875,18240495.79936478
E14001123,E12000007,Brent West,,London,England,Borough,,Barry,Gardiner,Male,Lab hold,Lab,Con,80027,41376,199,3793,13465,17258,3013,2061,2805,0,0,0,0,0,0,0,2774,0,0.852996953354664,0.9540576034745045,0.9982518773442886,1.0000000000000029,1.0000000000000029,15951676.666876974,17841585.89587957,18668051.646461315,18700742.83869633,18700742.83869633
E14001124,E12000007,Brentford and Isleworth,,London,England,Borough,,Ruth,Cadbury,Female,Lab hold,Lab,Con,79423,45254,219,9824,10183,20007,3863,3940,4029,0,0,0,0,0,0,0,3232,0,0.6128931703137197,0.7377205819634011,0.8357266974227486,0.926551595899018,0.9999999999999964,14007147.592722952,16859970.993740268,19099816.68091907,21175541.814876735,22854142.077571377
E14001125,E12000006,Brentwood and Ongar,,East of England,England,County,,Alex,Burghart,Male,Con hold,Con,RUK,75352,48332,169,5980,17731,11082,5809,11751,1770,0,0,0,0,0,0,0,189,0,0.037607495819791344,0.058441225065419745,0.08406226080422735,0.12835933561783616,0.2181269830146527,11891705.762095887,18479450.378311586,26580968.750766024,40587957.73852435,68973002.43583006
W07000086,W92000004,Bridgend,,Wales,Wales,County,,Chris,Elmore,Male,Lab gain from Con,Lab,RUK,73168,41374,108,8595,6764,16516,1446,7921,1760,0,3629,0,0,0,0,0,3338,0,0.07664608505684116,0.11307273694970317,0.1540849310969086,0.21315195530815756,0.31927518879516875,9267653.224221762,13672177.964293327,18631163.058429353,25773246.009836487,38605125.501937866
E14001126,E12000009,Bridgwater,,South West,England,County,,Ashley,Fox,Male,Con hold,Con,Lab,71571,40129,149,1349,12281,10932,5781,8913,1720,0,0,0,0,0,0,0,502,0,0.011856787695940861,0.01832007450921653,0.02576456240286029,0.03876987362038603,0.06511756176601767,3511785.1853429116,5426104.2624445595,7631038.935122637,11482997.866639689,19286749.040285207
E14001127,E12000003,Bridlington and The Wolds,,Yorkshire and The Humber,England,County,,Charlie,Dewhirst,Male,Con hold,Con,Lab,74438,42937,140,3125,14846,11721,3097,10350,1595,0,0,0,0,0,0,0,1328,0,0.010557587421345948,0.01632814391974376,0.02323379904100714,0.035810263040844156,0.061788430017008476,9997561.827752026,15462020.048256489,22001365.760551944,33910713.170610026,58510872.29320985
E14001128,E12000003,Brigg and Immingham,,Yorkshire and The Humber,England,County,,Martin,Vickers,Male,Con hold,Con,Lab,73099,42508,168,3243,15905,12662,1442,10594,1905,0,0,0,0,0,0,0,0,0,0.04241326272362569,0.06398302293808979,0.0883621591876287,0.1276701771504055,0.19625446735998517,20807349.93623655,31389170.81023086,43349232.03902147,62633192.58647947,96279680.38012439
E14001129,E12000008,Brighton Kemptown and Peacehaven,,South East,England,Borough,,Chris,Ward,Male,Lab hold,Lab,Con,68784,40686,557,9663,8230,17893,3949,0,7997,0,0,0,0,0,0,0,2617,0,0.09133714133857417,0.1270007650572753,0.16436844722148433,0.2243304988430217,0.3158573662420866,3649671.635406342,5074727.357475214,6567874.260004736,8963852.45460007,12621105.20992458
E14001130,E12000008,Brighton Pavilion,,South East,England,Borough,,Siân,Berry,Female,Green hold,Green,Lab,74786,52363,209,14290,3975,14519,1604,2836,28809,0,0,0,0,0,0,0,620,0,0.2402187061150195,0.32404202832934675,0.39632695788189615,0.494940984252714,0.615780167839682,6924948.415607504,9341380.47348865,11425187.41955366,14268001.190044507,17751514.720099103
E14001131,E12000009,Bristol Central,,South West,England,Borough,,Carla,Denyer,Female,Green gain from Lab,Green,Lab,62735,43365,165,10407,1998,14132,1162,1338,24539,0,0,0,0,0,0,0,196,0,0.4784211234983886,0.6286558165649215,0.7690031417008885,0.9202686357661973,0.9990476287930341,5158908.873651224,6778919.055316657,8292311.808008505,9923437.319157444,10772926.662795978
E14001132,E12000009,Bristol East,,South West,England,Borough,,Kerry,McCarthy,Female,Lab hold,Lab,Green,75917,46109,845,6606,6435,20748,2713,0,14142,0,0,0,0,0,0,0,2071,0,0.18775665362998611,0.24255695298908247,0.2871035553870117,0.35980388593846535,0.49358909673930434,4116915.235064551,5318514.128929427,6295281.569852268,7889372.072931557,10822862.64130166
E14001133,E12000009,Bristol North East,,South West,England,Borough,,Damien,Egan,Male,Lab hold,Lab,Green,70076,41989,160,11167,6216,19004,1964,5418,7837,0,0,0,0,0,0,0,1550,0,0.02578680184597653,0.057692235432725156,0.0985332894163103,0.1673647940637017,0.3275431388952218,553296.5117922844,1237877.9196074146,2114187.1588069955,3591075.671399273,7027954.738035834
E14001134,E12000009,Bristol North West,,South West,England,Borough,,Darren,Jones,Male,Lab hold,Lab,Green,74869,48464,264,15669,6773,24058,4159,4863,8389,0,0,0,0,0,0,0,222,0,0.16426821870774927,0.23891600386703818,0.3123576152897078,0.4252299851356561,0.6035266838888391,6781147.702399965,9862678.9980107,12894418.298997553,17553896.66594221,24914153.315749113
E14001135,E12000009,Bristol South,,South West,England,Borough,,Karin,Smyth,Female,Lab hold,Lab,Green,75533,43403,179,7666,4947,18521,2721,6195,10855,0,0,0,0,0,0,0,164,0,0.16598976037039437,0.22282304462698227,0.2797134285862489,0.35786072949604375,0.4969922791320272,3698755.060739284,4965172.924669051,6232863.143072844,7974221.911699473,11074494.616330585
E14001136,E12000006,Broadland and Fakenham,,East of England,England,County,,Jerome,Mayhew,Male,Con hold,Con,Lab,76863,49513,192,719,16322,15603,5526,8859,3203,0,0,0,0,0,0,0,0,0,0.03820807600801845,0.058013438999504556,0.08127453969198907,0.12198927343652076,0.195370389121906,27499448.488430407,41753936.447068766,58495617.97384673,87799179.95097794,140613674.20581332
E14001137,E12000007,Bromley and Biggin Hill,,London,England,Borough,,Peter,Fortune,Male,Con hold,Con,Lab,70713,46788,173,302,15929,15627,4352,8203,2583,0,0,0,0,0,0,0,94,0,0.2526283657815666,0.3268159284566538,0.3856313023713993,0.4718653550052862,0.5941541358898743,11748387.225959899,15198451.952304617,17933638.81642544,21943921.031854447,27630914.837074775
E14001138,E12000005,Bromsgrove,,West Midlands,England,County,,Bradley,Thomas,Male,Con hold,Con,Lab,76468,50405,140,3016,16533,13517,7391,9584,1675,0,0,0,0,0,0,0,1705,0,0.04760977237067063,0.07229689707456699,0.10145388407544317,0.14824756358634825,0.24512730824379644,10330009.6549663,15686435.948272992,22012699.281015225,32165639.25677591,53185876.23439734
E14001139,E12000006,Broxbourne,,East of England,England,County,,Lewis,Cocking,Male,Con hold,Con,Lab,75210,42952,142,2858,15810,12952,2688,8782,2461,0,0,0,0,0,0,0,259,0,0.1549840870078853,0.22337802025652354,0.2996792093639442,0.41495298423488963,0.5881611863572271,13429055.369339319,19355250.3371887,25966592.914687313,35954830.64451258,50962968.458082065
E14001140,E12000004,Broxtowe,,East Midlands,England,County,,Juliet,Campbell,Female,Lab gain from Con,Lab,Con,70440,47838,165,8403,11158,19561,3807,8402,3488,0,0,0,0,0,0,0,1422,0,0.0672222726596,0.10802344147132875,0.15117317303216815,0.20553910355882749,0.2853820511572241,4082002.9118167656,6559611.646326266,9179834.42230086,12481149.268307615,17329529.599557005
E14001141,E12000008,Buckingham and Bletchley,,South East,England,County,,Callum,Anderson,Male,Lab gain from Con,Lab,Con,74832,47641,206,2421,15181,17602,4300,7468,2590,0,0,0,0,0,0,0,500,0,0.014258522643736674,0.020131236677440868,0.026680697949426103,0.038151828984560494,0.060345552692204506,5649687.8325007,7976647.0728781875,10571755.45698722,15116988.582011446,23910859.722934842
E14001142,E12000002,Burnley,,North West,England,County,,Oliver,Ryan,Male,Lab gain from Con,Lab,LD,74954,39719,130,3420,8058,12598,9178,7755,1518,0,0,0,0,0,0,0,612,0,0.08453203213071461,0.12229573811967168,0.16253983426008417,0.22687113757548844,0.3302649422990419,10108510.423763273,14624370.341090413,19436840.30160468,27129706.94335855,39493746.07096907
E14001143,E12000005,Burton and Uttoxeter,,West Midlands,England,County,,Jacob,Collier,Male,Lab gain from Con,Lab,Con,77994,45627,161,2266,13956,16222,1663,9611,2119,0,0,0,0,0,0,0,2056,0,0.019812048122484053,0.031120994583933175,0.04481823584801568,0.06971093767060359,0.12026136498420888,4821308.053666723,7573366.514053412,10906622.077095985,16964319.041730642,29265883.262483288
E14001144,E12000002,Bury North,,North West,England,Borough,,James,Frith,Male,Lab gain from Con,Lab,Con,77686,45520,174,6944,12681,19625,1317,7385,1747,0,0,0,0,0,0,0,2765,0,0.10368632020372294,0.16111695794309736,0.22517268443221092,0.32330781825786903,0.4911055850193805,6022114.651884351,9357693.388961866,13078058.12241237,18777759.16412132,28523474.778124645
E14001145,E12000002,Bury South,,North West,England,Borough,,Christian,Wakeford,Male,Lab gain from Con,Lab,Con,75326,42214,170,9361,9886,19247,1796,6865,2715,0,0,0,0,0,0,0,1705,0,0.011498024512246933,0.025042028595811536,0.042514785623750266,0.07558192681336977,0.1697487042870076,513450.9455233309,1118266.294061766,1898522.381299954,3375154.727272029,7580226.727181684
E14001146,E12000006,Bury St Edmunds and Stowmarket,,East of England,England,County,,Peter,Prinsley,Male,Lab gain from Con,Lab,Con,78479,50893,193,1452,15293,16745,3154,8595,5761,0,0,0,0,0,0,0,1345,0,0.019950819024757708,0.030903825188930138,0.04341407409195831,0.06533426398744266,0.11073223491542089,8029564.135797758,12437797.470272547,17472771.011810057,26294943.69636204,44566169.491600305
W07000087,W92000004,Caerfyrddin,,Wales,Wales,County,,Ann,Davies,Female,PC gain from Con,PC,Lab,74005,45604,187,4535,8825,10985,1461,6944,1371,0,15520,0,0,0,0,0,498,0,0.013352918638130845,0.020453033823936352,0.028976684455096435,0.044192022851752055,0.07413956771660142,26962041.56662438,41298502.82692501,58509348.54873284,89231964.1370137,149701661.53774947
W07000088,W92000004,Caerphilly,,Wales,Wales,County,,Chris,Evans,Male,Lab hold,Lab,PC,72648,38234,156,6419,4385,14538,1788,7754,1650,0,8119,0,0,0,0,0,0,0,0.0806356066655054,0.12013681027340233,0.16688089273410728,0.24611552920537286,0.40326878671457267,11333108.399446104,16884891.797739726,23454641.50840244,34590847.47563177,56678297.13129024
S14000069,S92000003,"Caithness, Sutherland and Easter Ross",,Scotland,Scotland,County,,Jamie,Stone,Male,LD gain from SNP,LD,SNP,74627,46048,122,10489,1860,3409,22736,3360,1641,12247,0,0,0,0,0,0,795,0,0.004478747585638109,0.006851428886156417,0.009705029969056641,0.014909195846414447,0.02610017396594114,52081487.36140541,79672408.43984371,112855745.05165373,173372819.11883438,303508035.3482289
E14001147,E12000003,Calder Valley,,Yorkshire and The Humber,England,County,,Josh,Fenton-Glynn,Male,Lab gain from Con,Lab,Con,77364,49608,188,8991,13055,22046,2587,7644,3701,0,0,0,0,0,0,0,575,0,0.03530686369072266,0.05527003666152026,0.07789049653865078,0.11632050164926114,0.19055113549432653,10679221.46039698,16717456.60568907,23559437.88955418,35183311.90157056,57635755.84904562
E14001148,E12000009,Camborne and Redruth,,South West,England,County,,Perran,Moon,Male,Lab gain from Con,Lab,Con,74342,47785,196,7806,11554,19360,4113,8952,2840,0,0,0,0,0,0,0,966,0,0.02289422370919071,0.0358798300533264,0.05120564082382553,0.0784177410956445,0.13590988668240767,6195321.831450269,9709309.093055775,13856570.483405197,21220337.04020422,36778075.499255106
E14001149,E12000006,Cambridge,,East of England,England,Borough,,Daniel,Zeichner,Male,Lab hold,Lab,LD,70321,42100,372,11078,5073,19614,8536,0,6842,0,0,0,0,0,0,0,2035,0,0.06026806053334425,0.08975178592150082,0.12524377420180605,0.18912078375276706,0.3181081073761897,1950010.9342365602,2903975.3787556295,4052340.9410769795,6119121.686440304,10292587.519216238
E14001150,E12000005,Cannock Chase,,West Midlands,England,County,,Josh,Newbury,Male,Lab gain from Con,Lab,Con,76974,42953,119,3125,12546,15671,1029,11570,2137,0,0,0,0,0,0,0,0,0,0.09535206806139938,0.14993989726520168,0.2133130553343345,0.32556787275713867,0.5196310780055835,7520868.933809048,11826469.401316367,16825010.339648232,25679079.120641425,40985762.66953537
E14001151,E12000008,Canterbury,,South East,England,County,,Rosie,Duffield,Female,Lab hold,Lab,Con,71155,47231,173,8653,10878,19531,3812,6805,5920,0,0,0,0,0,0,0,285,0,0.05808993487570602,0.08713437144689787,0.12148785177074187,0.18229789977601416,0.303559960625139,13623759.767980875,20435515.148477275,28492393.919774406,42754098.41773706,71193537.87508208
W07000089,W92000004,Cardiff East,,Wales,Wales,Borough,,Jo,Stevens,Female,Lab hold,Lab,LD,72876,39123,172,9097,3913,15833,6736,4980,3916,0,3550,0,0,0,0,0,195,0,0.08392565032361785,0.12063540235888433,0.1619482286834326,0.22907560466532775,0.3247310140042451,2444870.9893321,3514277.153365612,4717777.277329256,6673291.157713676,9459866.350918857
W07000090,W92000004,Cardiff North,,Wales,Wales,Borough,,Anna,McMorrin,Female,Lab hold,Lab,Con,71460,47473,232,11207,9642,20849,3168,5985,3160,0,4669,0,0,0,0,0,0,0,0.28167729998738783,0.3671145566184707,0.4447849953052614,0.5633813543366679,0.7533084441701662,13931753.400524413,18157478.3370204,21999056.61948537,27864830.071231723,37258619.98528593
W07000091,W92000004,Cardiff South and Penarth,,Wales,Wales,Borough,,Stephen,Doughty,Male,Lab hold,Lab,Green,73060,39176,221,11767,5459,17428,2908,4493,5661,0,3227,0,0,0,0,0,0,0,0.26741122443069043,0.3504694169062027,0.4425426297578161,0.5855275265662946,0.7563693391414903,14753640.895655882,19336136.44285976,24416009.665885504,32304787.803399596,41730490.6999909
W07000092,W92000004,Cardiff West,,Wales,Wales,Borough,,Alex,Barros-Curtis,Male,Lab hold,Lab,PC,75697,44757,195,7019,6835,16442,1921,5626,3157,0,9423,0,0,0,0,0,1353,0,0.12925156951217048,0.18542110425858205,0.24666938271505148,0.33889705847545076,0.4765730364707761,8126603.193765609,11658223.909748752,15509167.129978832,21307918.566552036,29964200.627221815
E14001152,E12000002,Carlisle,,North West,England,County,,Julie,Minns,Female,Lab gain from Con,Lab,Con,77863,45979,152,5200,12929,18129,2982,9295,1922,0,0,0,0,0,0,0,722,0,0.006697649800544064,0.01046507781334975,0.015069712051223911,0.023752933078118946,0.044301574317153335,6022173.101848323,9409645.47163769,13549889.479158517,21357383.40058201,39833636.7483148
E14001153,E12000007,Carshalton and Wallington,,London,England,Borough,,Bobby,Dean,Male,LD gain from Con,LD,Con,74362,46670,117,7905,12221,6108,20126,5941,1517,0,0,0,0,0,0,0,757,0,0.4235969199338183,0.5553174937936419,0.6815397305783779,0.8238179078671073,0.9707629309225542,10833150.733801669,14201798.531309893,17429830.77776789,21068480.796611685,24826481.644659232
E14001154,E12000006,Castle Point,,East of England,England,Borough,,Rebecca,Harris,Female,Con hold,Con,RUK,71026,40633,138,3251,15485,9455,1341,12234,2118,0,0,0,0,0,0,0,0,0,0.03426054635445835,0.059449764285155936,0.09329303178945171,0.1719172075553306,0.3622835177397717,1973489.0422681237,3424447.9690532056,5373900.7560367165,9902840.479472661,20868393.196559466
S14000109,S92000003,Central Ayrshire,,Scotland,Scotland,County,,Alan,Gemmell,Male,Lab gain from SNP,Lab,SNP,69413,41419,123,6869,6147,18091,983,3420,1039,11222,0,0,0,0,0,0,517,0,0.03881084180913724,0.05557920802486308,0.07365857496015928,0.10418236745832583,0.164531648141995,9023866.787746495,12922661.452469138,17126275.47437608,24223329.403657854,38255075.28291219
E14001155,E12000009,Central Devon,,South West,England,County,,Mel,Stride,Male,Con hold,Con,Lab,75385,53432,211,61,16831,16770,8232,7784,3338,0,0,0,0,0,0,0,477,0,0.01398858269835048,0.021908540961750923,0.03161365526660808,0.049154113726195894,0.08619043480739647,19213396.82767966,30091503.942227945,43421532.896426365,67513451.01213594,118383045.83208685
E14001156,E12000006,Central Suffolk and North Ipswich,,East of England,England,County,,Patrick,Spencer,Male,Con hold,Con,Lab,73046,46423,215,4290,15144,10854,5407,8806,5652,0,0,0,0,0,0,0,560,0,0.009220213688393998,0.014356511221284889,0.020473900330266935,0.03180925243335314,0.058828296540868005,5056361.253418168,7873104.629336663,11227878.207054783,17444180.464782678,32261412.727154583
W07000093,W92000004,Ceredigion Preseli,,Wales,Wales,County,,Ben,Lake,Male,PC hold,PC,LD,75690,46302,155,14789,4763,5386,6949,5374,1864,0,21738,0,0,0,0,0,228,0,0.009962366829555265,0.014735076237471785,0.019996439497037725,0.028497443178326438,0.04422405922705013,24374739.546607863,36052039.80466346,48924920.44699738,69724169.67775644,108202191.68753782
